user_id,ticker,event_type,interaction_weight,timestamp
U00120,FAS044,watchlist,2.0,2023-09-17
U00120,FAS058,buy,4.0,2023-10-10
U00120,FAS001,buy,4.0,2023-10-25
U00120,FAS041,watchlist,2.0,2024-01-29
U00120,FAS054,watchlist,2.0,2024-02-10
U00120,FAS034,view,1.0,2024-07-07
U00121,FAS057,watchlist,2.0,2022-06-09
U00121,FAS028,view,1.0,2022-09-20
U00121,FAS040,watchlist,2.0,2022-09-26
U00121,FAS027,watchlist,2.0,2023-01-11
U00121,FAS007,buy,4.0,2023-05-24
U00121,FAS039,view,1.0,2023-05-31
U00121,FAS055,view,1.0,2023-09-02
U00121,FAS021,view,1.0,2023-09-22
U00121,FAS038,buy,4.0,2023-11-05
U00121,FAS045,view,1.0,2024-02-14
U00121,FAS006,buy,4.0,2024-04-01
U00122,FAS021,watchlist,2.0,2022-02-15
U00122,FAS052,watchlist,2.0,2022-06-20
U00122,FAS018,view,1.0,2022-09-18
U00122,FAS014,watchlist,2.0,2022-10-24
U00122,FAS058,buy,4.0,2022-10-30
U00122,FAS049,buy,4.0,2023-09-08
U00123,FAS050,view,1.0,2022-01-01
U00123,FAS009,buy,4.0,2022-06-02
U00123,FAS058,buy,4.0,2022-07-11
U00123,FAS044,watchlist,2.0,2022-11-20
U00123,FAS042,watchlist,2.0,2023-09-10
U00123,FAS047,watchlist,2.0,2023-11-06
U00123,FAS005,watchlist,2.0,2023-12-08
U00123,FAS049,watchlist,2.0,2024-03-01
U00123,FAS018,watchlist,2.0,2024-05-09
U00124,FAS018,view,1.0,2022-05-25
U00124,FAS044,buy,4.0,2023-01-04
U00124,FAS033,buy,4.0,2023-07-11
U00124,FAS039,watchlist,2.0,2023-09-04
U00124,FAS020,view,1.0,2023-12-08
U00124,FAS052,view,1.0,2024-01-04
U00124,FAS036,buy,4.0,2024-02-20
U00125,FAS030,watchlist,2.0,2022-01-31
U00125,FAS043,buy,4.0,2022-03-31
U00125,FAS018,buy,4.0,2022-08-21
U00125,FAS031,watchlist,2.0,2022-12-01
U00125,FAS037,watchlist,2.0,2023-01-25
U00125,FAS033,view,1.0,2023-04-14
U00125,FAS004,view,1.0,2023-05-28
U00125,FAS021,view,1.0,2023-08-26
U00125,FAS026,watchlist,2.0,2023-12-09
U00125,FAS039,view,1.0,2023-12-31
U00125,FAS055,view,1.0,2024-03-24
U00125,FAS027,buy,4.0,2024-04-29
U00125,FAS054,watchlist,2.0,2024-05-25
U00125,FAS020,view,1.0,2024-05-30
U00125,FAS050,watchlist,2.0,2024-06-05
U00125,FAS047,view,1.0,2024-11-04
U00126,FAS008,view,1.0,2022-05-25
U00126,FAS032,view,1.0,2022-07-20
U00126,FAS013,watchlist,2.0,2023-01-05
U00126,FAS007,watchlist,2.0,2023-04-26
U00126,FAS009,view,1.0,2023-06-17
U00126,FAS020,watchlist,2.0,2023-06-22
U00126,FAS023,view,1.0,2023-10-28
U00126,FAS022,view,1.0,2024-03-07
U00126,FAS058,watchlist,2.0,2024-03-08
U00126,FAS028,watchlist,2.0,2024-03-16
U00127,FAS009,view,1.0,2022-02-09
U00127,FAS028,view,1.0,2022-02-22
U00127,FAS042,view,1.0,2022-02-24
U00127,FAS021,view,1.0,2022-04-14
U00127,FAS049,watchlist,2.0,2022-09-11
U00127,FAS001,watchlist,2.0,2022-10-17
U00127,FAS037,watchlist,2.0,2023-07-05
U00127,FAS006,buy,4.0,2023-09-27
U00127,FAS045,watchlist,2.0,2023-12-18
U00127,FAS012,buy,4.0,2024-02-29
U00128,FAS043,buy,4.0,2022-02-22
U00128,FAS039,buy,4.0,2022-05-13
U00128,FAS034,view,1.0,2022-06-28
U00128,FAS004,watchlist,2.0,2023-04-08
U00128,FAS044,view,1.0,2023-06-19
U00128,FAS027,watchlist,2.0,2023-07-07
U00128,FAS019,view,1.0,2023-07-08
U00128,FAS029,buy,4.0,2024-06-29
U00129,FAS003,watchlist,2.0,2022-02-11
U00129,FAS056,buy,4.0,2022-03-08
U00129,FAS009,view,1.0,2022-04-28
U00129,FAS025,buy,4.0,2022-10-29
U00129,FAS026,view,1.0,2022-11-20
U00129,FAS024,view,1.0,2023-01-04
U00129,FAS005,buy,4.0,2023-02-09
U00129,FAS050,view,1.0,2023-11-14
U00129,FAS043,view,1.0,2024-01-17
U00129,FAS002,view,1.0,2024-01-30
U00129,FAS052,watchlist,2.0,2024-04-13
U00129,FAS057,view,1.0,2024-05-22
U00129,FAS027,watchlist,2.0,2024-07-13
U00130,FAS047,buy,4.0,2022-01-19
U00130,FAS031,watchlist,2.0,2022-02-12
U00130,FAS035,view,1.0,2022-03-13
U00130,FAS029,view,1.0,2023-01-23
U00130,FAS027,view,1.0,2023-06-16
U00130,FAS005,view,1.0,2023-07-17
U00130,FAS049,view,1.0,2023-07-18
U00131,FAS057,view,1.0,2022-04-10
U00131,FAS013,watchlist,2.0,2022-06-08
U00131,FAS033,view,1.0,2023-01-17
U00131,FAS002,watchlist,2.0,2023-02-16
U00131,FAS035,buy,4.0,2023-03-13
U00131,FAS058,watchlist,2.0,2023-03-26
U00131,FAS051,buy,4.0,2023-05-20
U00131,FAS017,view,1.0,2023-11-23
U00131,FAS021,view,1.0,2024-02-15
U00131,FAS025,buy,4.0,2024-03-18
U00131,FAS001,watchlist,2.0,2024-07-04
U00131,FAS019,buy,4.0,2024-09-25
U00132,FAS029,buy,4.0,2022-07-14
U00132,FAS039,view,1.0,2022-09-01
U00132,FAS034,buy,4.0,2023-01-08
U00132,FAS044,buy,4.0,2023-04-03
U00132,FAS045,watchlist,2.0,2023-07-21
U00132,FAS060,view,1.0,2023-07-25
U00132,FAS024,view,1.0,2023-07-26
U00132,FAS050,view,1.0,2024-02-06
U00133,FAS046,watchlist,2.0,2022-02-08
U00133,FAS037,buy,4.0,2022-05-17
U00133,FAS008,buy,4.0,2023-01-14
U00133,FAS009,view,1.0,2023-04-03
U00133,FAS019,watchlist,2.0,2023-06-27
U00133,FAS025,watchlist,2.0,2023-10-02
U00133,FAS014,watchlist,2.0,2023-10-30
U00133,FAS057,buy,4.0,2024-03-13
U00133,FAS049,view,1.0,2024-03-22
U00134,FAS045,watchlist,2.0,2022-01-02
U00134,FAS060,view,1.0,2022-03-12
U00134,FAS025,watchlist,2.0,2022-04-09
U00134,FAS010,watchlist,2.0,2022-08-28
U00134,FAS003,buy,4.0,2022-09-11
U00134,FAS056,buy,4.0,2023-02-03
U00134,FAS009,view,1.0,2023-08-06
U00134,FAS031,watchlist,2.0,2023-10-02
U00135,FAS007,view,1.0,2022-05-05
U00135,FAS036,watchlist,2.0,2022-09-03
U00135,FAS041,buy,4.0,2023-05-15
U00135,FAS039,view,1.0,2023-07-13
U00135,FAS011,view,1.0,2023-08-20
U00135,FAS003,buy,4.0,2023-11-24
U00136,FAS041,watchlist,2.0,2022-02-17
U00136,FAS035,buy,4.0,2022-02-23
U00136,FAS043,watchlist,2.0,2022-05-22
U00136,FAS052,view,1.0,2022-08-13
U00136,FAS009,buy,4.0,2022-11-19
U00136,FAS044,view,1.0,2023-03-12
U00136,FAS018,view,1.0,2023-03-25
U00136,FAS031,view,1.0,2023-08-04
U00136,FAS010,watchlist,2.0,2023-08-14
U00136,FAS006,view,1.0,2024-05-01
U00136,FAS028,view,1.0,2024-05-14
U00137,FAS052,view,1.0,2022-04-11
U00137,FAS057,view,1.0,2022-05-08
U00137,FAS036,watchlist,2.0,2023-02-20
U00137,FAS058,watchlist,2.0,2023-03-07
U00137,FAS029,view,1.0,2023-06-28
U00137,FAS006,watchlist,2.0,2023-07-10
U00137,FAS059,view,1.0,2024-04-08
U00138,FAS027,buy,4.0,2022-01-25
U00138,FAS049,view,1.0,2022-03-02
U00138,FAS010,watchlist,2.0,2022-05-24
U00138,FAS030,view,1.0,2023-01-27
U00138,FAS054,view,1.0,2023-02-14
U00138,FAS025,watchlist,2.0,2023-02-19
U00138,FAS043,buy,4.0,2023-04-01
U00138,FAS001,buy,4.0,2023-04-01
U00138,FAS020,watchlist,2.0,2023-04-30
U00138,FAS003,watchlist,2.0,2023-06-12
U00138,FAS047,view,1.0,2023-06-12
U00138,FAS022,buy,4.0,2023-07-05
U00138,FAS006,watchlist,2.0,2023-11-06
U00138,FAS014,view,1.0,2023-11-21
U00138,FAS029,view,1.0,2024-01-11
U00139,FAS025,buy,4.0,2022-04-22
U00139,FAS046,view,1.0,2022-10-27
U00139,FAS042,view,1.0,2023-02-21
U00139,FAS005,buy,4.0,2023-02-22
U00139,FAS048,buy,4.0,2023-02-26
U00139,FAS051,view,1.0,2023-04-05
U00139,FAS006,watchlist,2.0,2023-06-05
U00139,FAS016,view,1.0,2023-11-01
U00139,FAS002,buy,4.0,2023-11-16
U00139,FAS052,view,1.0,2023-11-25
U00139,FAS034,view,1.0,2024-02-28
U00139,FAS019,view,1.0,2024-04-10
U00139,FAS020,view,1.0,2024-08-17
U00140,FAS041,view,1.0,2022-03-04
U00140,FAS047,watchlist,2.0,2022-06-16
U00140,FAS054,buy,4.0,2022-08-25
U00140,FAS042,watchlist,2.0,2023-05-08
U00140,FAS032,watchlist,2.0,2023-11-23
U00140,FAS053,watchlist,2.0,2024-02-15
U00140,FAS031,watchlist,2.0,2024-03-21
U00141,FAS022,watchlist,2.0,2022-01-03
U00141,FAS051,watchlist,2.0,2022-05-14
U00141,FAS039,watchlist,2.0,2023-01-18
U00141,FAS033,view,1.0,2023-04-06
U00141,FAS030,view,1.0,2023-06-06
U00141,FAS053,view,1.0,2023-09-09
U00141,FAS001,buy,4.0,2023-10-28
U00141,FAS004,view,1.0,2024-02-08
U00142,FAS023,watchlist,2.0,2022-03-08
U00142,FAS060,view,1.0,2022-04-12
U00142,FAS050,buy,4.0,2022-04-21
U00142,FAS034,watchlist,2.0,2022-09-29
U00142,FAS009,buy,4.0,2023-01-22
U00142,FAS021,view,1.0,2023-02-10
U00142,FAS022,watchlist,2.0,2023-10-29
U00142,FAS044,buy,4.0,2023-12-12
U00142,FAS037,view,1.0,2023-12-18
U00142,FAS012,view,1.0,2024-01-20
U00142,FAS054,view,1.0,2024-03-30
U00142,FAS039,view,1.0,2024-04-19
U00142,FAS017,buy,4.0,2024-07-29
U00143,FAS029,buy,4.0,2022-05-27
U00143,FAS050,buy,4.0,2022-07-06
U00143,FAS033,view,1.0,2022-09-25
U00143,FAS005,view,1.0,2022-12-19
U00143,FAS008,buy,4.0,2022-12-29
U00143,FAS039,buy,4.0,2023-02-10
U00143,FAS052,view,1.0,2023-07-14
U00143,FAS026,view,1.0,2023-08-17
U00143,FAS058,buy,4.0,2023-12-15
U00143,FAS035,buy,4.0,2024-04-01
U00143,FAS043,view,1.0,2024-04-09
U00143,FAS042,view,1.0,2024-04-24
U00143,FAS011,view,1.0,2024-05-02
U00144,FAS033,buy,4.0,2022-03-21
U00144,FAS052,watchlist,2.0,2022-05-07
U00144,FAS018,buy,4.0,2022-05-28
U00144,FAS007,watchlist,2.0,2022-07-14
U00144,FAS057,view,1.0,2022-08-12
U00144,FAS009,view,1.0,2022-10-15
U00144,FAS029,buy,4.0,2022-12-21
U00144,FAS002,view,1.0,2023-02-21
U00144,FAS038,view,1.0,2023-03-31
U00144,FAS040,view,1.0,2023-07-20
U00144,FAS023,view,1.0,2024-01-18
U00144,FAS032,buy,4.0,2024-06-10
U00145,FAS028,view,1.0,2022-09-29
U00145,FAS044,watchlist,2.0,2022-12-13
U00145,FAS050,buy,4.0,2023-02-24
U00145,FAS045,view,1.0,2023-03-22
U00145,FAS037,buy,4.0,2023-06-24
U00145,FAS011,watchlist,2.0,2023-10-07
U00145,FAS059,view,1.0,2023-12-20
U00145,FAS027,watchlist,2.0,2023-12-30
U00145,FAS018,watchlist,2.0,2023-12-31
U00145,FAS022,watchlist,2.0,2024-04-07
U00146,FAS029,watchlist,2.0,2022-01-08
U00146,FAS023,view,1.0,2022-04-07
U00146,FAS031,view,1.0,2022-06-15
U00146,FAS007,view,1.0,2022-08-09
U00146,FAS040,view,1.0,2023-10-21
U00146,FAS037,watchlist,2.0,2023-12-13
U00147,FAS034,buy,4.0,2022-01-28
U00147,FAS046,watchlist,2.0,2022-02-13
U00147,FAS055,view,1.0,2022-03-04
U00147,FAS056,view,1.0,2022-05-08
U00147,FAS048,view,1.0,2023-04-23
U00147,FAS058,view,1.0,2023-06-01
U00147,FAS013,view,1.0,2023-06-20
U00147,FAS054,view,1.0,2023-11-10
U00147,FAS036,view,1.0,2023-11-18
U00147,FAS007,watchlist,2.0,2024-04-22
U00147,FAS027,view,1.0,2024-05-19
U00147,FAS021,view,1.0,2024-06-01
U00147,FAS001,view,1.0,2024-06-03
U00147,FAS045,watchlist,2.0,2024-07-22
U00148,FAS043,watchlist,2.0,2022-04-13
U00148,FAS041,watchlist,2.0,2022-04-18
U00148,FAS004,view,1.0,2022-08-11
U00148,FAS022,buy,4.0,2022-08-14
U00148,FAS026,view,1.0,2023-02-18
U00148,FAS040,buy,4.0,2023-03-11
U00148,FAS057,buy,4.0,2023-04-14
U00148,FAS036,view,1.0,2023-10-03
U00148,FAS024,view,1.0,2023-10-19
U00148,FAS053,watchlist,2.0,2024-01-15
U00148,FAS031,view,1.0,2024-03-12
U00148,FAS014,watchlist,2.0,2024-04-21
U00149,FAS013,buy,4.0,2022-07-08
U00149,FAS036,buy,4.0,2023-01-29
U00149,FAS044,view,1.0,2023-02-06
U00149,FAS048,view,1.0,2023-07-31
U00149,FAS035,view,1.0,2023-11-08
U00149,FAS011,watchlist,2.0,2023-11-26
U00149,FAS057,view,1.0,2024-02-18
U00149,FAS003,buy,4.0,2024-06-05
U00149,FAS060,view,1.0,2024-10-09
U00150,FAS057,watchlist,2.0,2022-03-24
U00150,FAS020,view,1.0,2022-04-15
U00150,FAS024,view,1.0,2022-04-21
U00150,FAS001,buy,4.0,2022-08-09
U00150,FAS005,buy,4.0,2022-08-21
U00150,FAS043,view,1.0,2022-08-29
U00150,FAS048,watchlist,2.0,2022-12-21
U00150,FAS027,buy,4.0,2023-01-20
U00150,FAS015,view,1.0,2023-03-03
U00150,FAS039,watchlist,2.0,2023-03-18
U00150,FAS026,buy,4.0,2023-06-20
U00150,FAS052,watchlist,2.0,2023-08-29
U00150,FAS009,buy,4.0,2024-01-11
U00150,FAS012,view,1.0,2024-04-01
U00150,FAS022,buy,4.0,2024-04-13
U00150,FAS036,watchlist,2.0,2024-07-13
U00151,FAS048,view,1.0,2022-02-25
U00151,FAS027,watchlist,2.0,2022-03-08
U00151,FAS005,view,1.0,2022-05-29
U00151,FAS025,view,1.0,2022-06-28
U00151,FAS029,watchlist,2.0,2023-03-04
U00151,FAS019,view,1.0,2023-04-03
U00151,FAS034,watchlist,2.0,2023-11-11
U00151,FAS032,watchlist,2.0,2024-03-19
U00152,FAS004,view,1.0,2022-05-06
U00152,FAS030,watchlist,2.0,2022-11-03
U00152,FAS045,buy,4.0,2023-04-04
U00152,FAS011,buy,4.0,2024-01-31
U00152,FAS040,view,1.0,2024-02-29
U00152,FAS017,watchlist,2.0,2024-05-06
U00153,FAS058,watchlist,2.0,2022-03-03
U00153,FAS056,buy,4.0,2022-04-15
U00153,FAS026,buy,4.0,2022-12-02
U00153,FAS054,watchlist,2.0,2023-01-08
U00153,FAS039,view,1.0,2023-04-17
U00153,FAS060,watchlist,2.0,2023-09-04
U00153,FAS047,watchlist,2.0,2023-10-08
U00153,FAS037,view,1.0,2023-11-17
U00153,FAS038,view,1.0,2023-11-26
U00153,FAS013,watchlist,2.0,2024-02-18
U00153,FAS019,watchlist,2.0,2024-03-21
U00154,FAS056,view,1.0,2022-01-28
U00154,FAS040,buy,4.0,2022-04-24
U00154,FAS015,buy,4.0,2022-10-04
U00154,FAS027,buy,4.0,2022-12-27
U00154,FAS026,watchlist,2.0,2023-01-08
U00154,FAS034,view,1.0,2023-05-27
U00154,FAS031,watchlist,2.0,2023-06-24
U00154,FAS022,watchlist,2.0,2023-08-21
U00154,FAS008,watchlist,2.0,2023-10-09
U00154,FAS047,buy,4.0,2024-01-21
U00155,FAS031,view,1.0,2022-03-24
U00155,FAS045,buy,4.0,2022-08-05
U00155,FAS060,buy,4.0,2022-09-12
U00155,FAS020,watchlist,2.0,2022-11-22
U00155,FAS001,view,1.0,2022-12-08
U00155,FAS027,watchlist,2.0,2023-01-13
U00155,FAS005,view,1.0,2023-02-14
U00155,FAS050,view,1.0,2023-09-02
U00155,FAS030,view,1.0,2023-09-30
U00155,FAS047,view,1.0,2024-05-02
U00156,FAS056,view,1.0,2022-03-04
U00156,FAS042,view,1.0,2022-08-02
U00156,FAS052,view,1.0,2022-12-18
U00156,FAS033,watchlist,2.0,2023-02-11
U00156,FAS025,buy,4.0,2023-09-18
U00156,FAS044,view,1.0,2024-04-12
U00156,FAS001,view,1.0,2024-07-18
U00156,FAS043,view,1.0,2024-07-24
U00157,FAS032,watchlist,2.0,2022-02-09
U00157,FAS001,view,1.0,2022-03-13
U00157,FAS048,view,1.0,2022-07-21
U00157,FAS049,buy,4.0,2022-10-30
U00157,FAS038,watchlist,2.0,2023-01-28
U00157,FAS009,buy,4.0,2023-04-01
U00157,FAS035,view,1.0,2023-06-08
U00157,FAS045,view,1.0,2023-06-10
U00157,FAS042,view,1.0,2023-07-15
U00157,FAS021,watchlist,2.0,2023-08-07
U00157,FAS010,buy,4.0,2023-11-19
U00157,FAS030,view,1.0,2023-12-29
U00157,FAS014,view,1.0,2024-02-08
U00157,FAS050,watchlist,2.0,2024-05-01
U00157,FAS023,watchlist,2.0,2024-08-07
U00158,FAS002,view,1.0,2022-04-28
U00158,FAS019,view,1.0,2023-03-23
U00158,FAS007,view,1.0,2023-04-04
U00158,FAS048,view,1.0,2023-05-31
U00158,FAS016,watchlist,2.0,2023-07-29
U00158,FAS057,view,1.0,2024-02-21
U00159,FAS019,buy,4.0,2022-01-01
U00159,FAS030,watchlist,2.0,2022-06-01
U00159,FAS016,watchlist,2.0,2022-06-21
U00159,FAS039,watchlist,2.0,2022-09-15
U00159,FAS052,view,1.0,2023-02-15
U00159,FAS002,watchlist,2.0,2023-10-04
U00159,FAS054,view,1.0,2023-10-09
U00159,FAS012,watchlist,2.0,2023-12-01
U00159,FAS032,view,1.0,2024-06-23
U00159,FAS055,view,1.0,2024-07-25
U00160,FAS055,view,1.0,2022-01-21
U00160,FAS046,view,1.0,2023-01-14
U00160,FAS039,view,1.0,2023-03-08
U00160,FAS018,view,1.0,2023-10-01
U00160,FAS002,view,1.0,2023-10-31
U00160,FAS047,buy,4.0,2024-02-06
U00160,FAS022,buy,4.0,2024-02-13
U00160,FAS016,watchlist,2.0,2024-06-14
U00161,FAS002,view,1.0,2022-06-30
U00161,FAS035,buy,4.0,2023-01-19
U00161,FAS001,watchlist,2.0,2023-07-05
U00161,FAS008,buy,4.0,2023-08-30
U00161,FAS050,watchlist,2.0,2023-10-14
U00161,FAS015,view,1.0,2023-12-13
U00161,FAS010,buy,4.0,2024-01-31
U00161,FAS046,view,1.0,2024-03-30
U00162,FAS016,watchlist,2.0,2022-04-24
U00162,FAS025,buy,4.0,2022-09-27
U00162,FAS050,view,1.0,2022-12-14
U00162,FAS003,view,1.0,2023-01-14
U00162,FAS049,watchlist,2.0,2023-01-21
U00162,FAS056,buy,4.0,2023-03-26
U00162,FAS054,view,1.0,2023-08-27
U00162,FAS032,buy,4.0,2023-08-28
U00162,FAS002,view,1.0,2023-09-25
U00162,FAS019,watchlist,2.0,2023-11-15
U00162,FAS028,view,1.0,2023-12-29
U00162,FAS021,buy,4.0,2024-01-01
U00162,FAS012,view,1.0,2024-01-06
U00162,FAS057,buy,4.0,2024-01-24
U00162,FAS038,watchlist,2.0,2024-02-03
U00162,FAS033,view,1.0,2024-05-16
U00163,FAS003,view,1.0,2022-06-18
U00163,FAS017,watchlist,2.0,2023-01-17
U00163,FAS009,view,1.0,2023-03-30
U00163,FAS039,view,1.0,2023-08-14
U00163,FAS004,watchlist,2.0,2023-09-18
U00163,FAS036,buy,4.0,2024-02-09
U00164,FAS049,view,1.0,2022-03-24
U00164,FAS018,watchlist,2.0,2022-04-01
U00164,FAS052,watchlist,2.0,2022-05-07
U00164,FAS006,watchlist,2.0,2022-09-19
U00164,FAS002,watchlist,2.0,2022-11-25
U00164,FAS045,buy,4.0,2023-03-21
U00164,FAS013,watchlist,2.0,2023-04-03
U00164,FAS050,view,1.0,2023-04-04
U00164,FAS022,watchlist,2.0,2023-05-20
U00164,FAS036,view,1.0,2023-07-23
U00164,FAS038,watchlist,2.0,2023-09-08
U00164,FAS032,view,1.0,2023-10-23
U00164,FAS033,view,1.0,2023-11-19
U00165,FAS057,view,1.0,2022-04-14
U00165,FAS015,watchlist,2.0,2022-06-29
U00165,FAS017,buy,4.0,2022-08-15
U00165,FAS043,view,1.0,2022-10-12
U00165,FAS007,watchlist,2.0,2022-11-08
U00165,FAS031,watchlist,2.0,2022-11-23
U00165,FAS023,watchlist,2.0,2023-04-08
U00165,FAS002,buy,4.0,2023-10-01
U00165,FAS026,watchlist,2.0,2023-12-22
U00165,FAS048,view,1.0,2023-12-24
U00165,FAS058,view,1.0,2024-01-08
U00165,FAS032,view,1.0,2024-03-31
U00165,FAS010,watchlist,2.0,2024-04-13
U00165,FAS004,watchlist,2.0,2024-06-02
U00165,FAS024,buy,4.0,2024-06-22
U00166,FAS042,watchlist,2.0,2022-01-13
U00166,FAS051,buy,4.0,2022-05-03
U00166,FAS054,buy,4.0,2022-07-16
U00166,FAS043,view,1.0,2023-02-14
U00166,FAS005,watchlist,2.0,2023-07-22
U00166,FAS025,buy,4.0,2023-09-27
U00166,FAS045,view,1.0,2024-04-26
U00166,FAS027,watchlist,2.0,2024-05-27
U00166,FAS017,watchlist,2.0,2024-08-23
U00166,FAS004,buy,4.0,2024-09-09
U00167,FAS024,view,1.0,2022-05-27
U00167,FAS046,watchlist,2.0,2022-07-22
U00167,FAS050,view,1.0,2022-08-11
U00167,FAS056,view,1.0,2022-11-24
U00167,FAS034,view,1.0,2023-06-21
U00167,FAS035,watchlist,2.0,2023-07-14
U00167,FAS007,view,1.0,2023-10-18
U00167,FAS015,watchlist,2.0,2023-11-12
U00167,FAS055,view,1.0,2024-02-24
U00167,FAS028,watchlist,2.0,2024-04-01
U00167,FAS031,view,1.0,2024-05-01
U00167,FAS021,view,1.0,2024-05-08
U00167,FAS004,view,1.0,2024-05-14
U00168,FAS011,watchlist,2.0,2022-11-22
U00168,FAS055,watchlist,2.0,2023-01-07
U00168,FAS034,view,1.0,2023-01-12
U00168,FAS021,watchlist,2.0,2023-03-30
U00168,FAS057,view,1.0,2023-06-19
U00168,FAS015,view,1.0,2024-05-08
U00168,FAS017,buy,4.0,2024-05-27
U00168,FAS049,view,1.0,2024-08-29
U00168,FAS027,view,1.0,2024-10-23
U00169,FAS026,view,1.0,2022-03-21
U00169,FAS056,watchlist,2.0,2022-04-18
U00169,FAS009,view,1.0,2022-07-01
U00169,FAS059,watchlist,2.0,2022-07-08
U00169,FAS043,watchlist,2.0,2022-07-10
U00169,FAS052,view,1.0,2023-01-03
U00169,FAS030,buy,4.0,2023-01-07
U00169,FAS008,watchlist,2.0,2023-07-09
U00169,FAS040,view,1.0,2023-07-14
U00169,FAS060,view,1.0,2023-08-17
U00169,FAS018,watchlist,2.0,2023-09-20
U00169,FAS048,buy,4.0,2023-10-07
U00169,FAS025,buy,4.0,2024-01-19
U00169,FAS007,buy,4.0,2024-02-28
U00170,FAS056,buy,4.0,2022-01-09
U00170,FAS031,view,1.0,2022-02-08
U00170,FAS039,watchlist,2.0,2022-04-15
U00170,FAS060,view,1.0,2022-08-08
U00170,FAS045,watchlist,2.0,2022-08-11
U00170,FAS010,view,1.0,2022-10-20
U00170,FAS015,view,1.0,2022-11-14
U00170,FAS008,view,1.0,2023-02-12
U00170,FAS033,watchlist,2.0,2023-06-09
U00170,FAS026,watchlist,2.0,2023-07-23
U00170,FAS020,buy,4.0,2023-08-12
U00170,FAS025,buy,4.0,2023-12-28
U00170,FAS047,view,1.0,2024-02-26
U00170,FAS023,watchlist,2.0,2024-05-16
U00170,FAS038,view,1.0,2024-07-23
U00170,FAS007,watchlist,2.0,2024-09-25
U00171,FAS015,watchlist,2.0,2022-02-12
U00171,FAS041,watchlist,2.0,2022-11-11
U00171,FAS037,view,1.0,2022-11-13
U00171,FAS027,view,1.0,2022-11-22
U00171,FAS042,watchlist,2.0,2022-11-25
U00171,FAS022,buy,4.0,2023-01-08
U00171,FAS004,view,1.0,2023-04-24
U00171,FAS009,buy,4.0,2023-05-10
U00171,FAS053,view,1.0,2023-06-02
U00171,FAS024,watchlist,2.0,2023-06-10
U00171,FAS034,watchlist,2.0,2023-08-06
U00171,FAS036,view,1.0,2024-04-16
U00171,FAS057,watchlist,2.0,2024-05-29
U00171,FAS039,view,1.0,2024-07-13
U00172,FAS022,buy,4.0,2022-02-25
U00172,FAS025,buy,4.0,2022-09-03
U00172,FAS058,watchlist,2.0,2022-11-19
U00172,FAS046,view,1.0,2022-11-27
U00172,FAS012,watchlist,2.0,2022-12-11
U00172,FAS035,view,1.0,2023-03-11
U00172,FAS051,watchlist,2.0,2024-01-17
U00172,FAS023,buy,4.0,2024-02-01
U00173,FAS004,buy,4.0,2022-03-24
U00173,FAS018,view,1.0,2022-04-08
U00173,FAS012,view,1.0,2022-08-04
U00173,FAS034,view,1.0,2022-08-17
U00173,FAS058,watchlist,2.0,2022-10-29
U00173,FAS055,buy,4.0,2023-03-04
U00173,FAS035,view,1.0,2023-04-02
U00173,FAS046,watchlist,2.0,2023-10-17
U00173,FAS024,buy,4.0,2023-10-21
U00173,FAS009,view,1.0,2024-01-11
U00173,FAS017,buy,4.0,2024-01-29
U00173,FAS027,view,1.0,2024-02-19
U00173,FAS005,view,1.0,2024-05-12
U00174,FAS055,view,1.0,2022-07-30
U00174,FAS019,view,1.0,2022-10-22
U00174,FAS033,view,1.0,2022-10-23
U00174,FAS028,view,1.0,2022-11-28
U00174,FAS021,watchlist,2.0,2023-01-04
U00174,FAS040,view,1.0,2023-04-08
U00174,FAS038,buy,4.0,2023-04-24
U00174,FAS047,view,1.0,2023-05-25
U00174,FAS035,view,1.0,2023-08-03
U00174,FAS049,watchlist,2.0,2023-12-05
U00174,FAS046,buy,4.0,2023-12-10
U00175,FAS049,view,1.0,2022-09-07
U00175,FAS047,watchlist,2.0,2022-09-19
U00175,FAS055,view,1.0,2022-12-12
U00175,FAS051,watchlist,2.0,2023-04-15
U00175,FAS012,buy,4.0,2023-06-21
U00175,FAS030,buy,4.0,2023-07-12
U00176,FAS003,view,1.0,2022-01-04
U00176,FAS043,view,1.0,2022-02-12
U00176,FAS010,watchlist,2.0,2022-03-07
U00176,FAS036,buy,4.0,2022-03-09
U00176,FAS048,watchlist,2.0,2022-04-17
U00176,FAS018,watchlist,2.0,2022-06-30
U00176,FAS029,watchlist,2.0,2022-09-06
U00176,FAS024,view,1.0,2022-09-10
U00176,FAS008,watchlist,2.0,2023-02-06
U00176,FAS031,buy,4.0,2023-06-22
U00176,FAS051,buy,4.0,2023-07-28
U00176,FAS047,watchlist,2.0,2023-10-10
U00176,FAS004,view,1.0,2023-12-25
U00176,FAS045,buy,4.0,2024-01-08
U00176,FAS019,view,1.0,2024-04-28
U00176,FAS054,watchlist,2.0,2024-06-08
U00177,FAS048,buy,4.0,2022-01-30
U00177,FAS027,view,1.0,2022-01-31
U00177,FAS025,buy,4.0,2022-03-29
U00177,FAS036,watchlist,2.0,2022-10-15
U00177,FAS024,watchlist,2.0,2022-10-17
U00177,FAS035,watchlist,2.0,2022-11-26
U00177,FAS033,view,1.0,2022-12-15
U00177,FAS021,view,1.0,2023-02-23
U00177,FAS023,watchlist,2.0,2023-03-13
